ID,location,total_review,review,source,is_synthetic,source_clean,review_length_chars,review_length_words,has_emoji,has_excessive_caps,unique_words_ratio,review_clean,review_length_chars_clean,review_length_words_clean,sentiment_vader,score_vader
1930,Pokhara,2470,"The main lake side area is crowded with tourists, but Phewa Lake is still beautiful 🌊.",synthetic_groq,True,Synthétique (Groq),86,16,True,False,0.875,"The main lake side area is crowded with tourists, but Phewa Lake is still beautiful 🌊.",86,16,Positif,0.7469
1931,Pokhara,1048,"I was disappointed with the paragliding experience, it was too short and expensive.",synthetic_groq,True,Synthétique (Groq),83,13,False,False,0.9230769230769232,"I was disappointed with the paragliding experience, it was too short and expensive.",83,13,Négatif,-0.4767
1932,Pokhara,1084,"Boating on Phewa Lake was amazing, the scenery is stunning 🌟🌟.",synthetic_groq,True,Synthétique (Groq),62,11,True,False,1.0,"Boating on Phewa Lake was amazing, the scenery is stunning 🌟🌟.",62,11,Positif,0.7506
1933,Pokhara,1154,"The local culture is rich and vibrant, I enjoyed exploring the city's markets and trying new food.",synthetic_groq,True,Synthétique (Groq),98,17,False,False,0.8823529411764706,"The local culture is rich and vibrant, I enjoyed exploring the city's markets and trying new food.",98,17,Positif,0.8834
1934,Pokhara,1545,"I found the city life in Pokhara to be a mix of calm and chaos, it's an interesting experience.",synthetic_groq,True,Synthétique (Groq),95,19,False,False,1.0,"I found the city life in Pokhara to be a mix of calm and chaos, it's an interesting experience.",95,19,Positif,0.0772
1935,Pokhara,804,"Unfortunately, the pollution in Pokhara is a major issue, it's affecting the natural beauty of the city.",synthetic_groq,True,Synthétique (Groq),104,17,False,False,0.8823529411764706,"Unfortunately, the pollution in Pokhara is a major issue, it's affecting the natural beauty of the city.",104,17,Positif,0.5994
1936,Pokhara,211,"I had a wonderful time in Pokhara, the Himalayan views are wow 😍🌟, and the people are friendly 😊.",synthetic_groq,True,Synthétique (Groq),97,19,True,False,0.8947368421052632,"I had a wonderful time in Pokhara, the Himalayan views are wow 😍🌟, and the people are friendly 😊.",97,19,Positif,0.8934
1937,Pokhara,1335,"I loved Pokhara, the city life is so calm and peaceful 🌊. Phewa Lake is stunning, perfect for boating and relaxation 🛥️.",synthetic_groq,True,Synthétique (Groq),120,22,True,False,0.9090909090909092,"I loved Pokhara, the city life is so calm and peaceful 🌊. Phewa Lake is stunning, perfect for boating and relaxation 🛥️.",120,22,Positif,0.9641
1938,Pokhara,792,"Some aspects of Pokhara are great, like the Himalayan views, but the city itself feels a bit disorganized.",synthetic_groq,True,Synthétique (Groq),106,18,False,False,0.9444444444444444,"Some aspects of Pokhara are great, like the Himalayan views, but the city itself feels a bit disorganized.",106,18,Positif,0.128
1939,Pokhara,732,Just spent a week in Pokhara and it's been amazing 🌟! Paragliding over the lake was breathtaking 🎉.,synthetic_groq,True,Synthétique (Groq),99,18,True,False,1.0,Just spent a week in Pokhara and it's been amazing 🌟! Paragliding over the lake was breathtaking 🎉.,99,18,Positif,0.7959
1940,Pokhara,2412,"The local culture in Pokhara is interesting, but I found the streets to be quite crowded and dirty.",synthetic_groq,True,Synthétique (Groq),99,18,False,False,0.9444444444444444,"The local culture in Pokhara is interesting, but I found the streets to be quite crowded and dirty.",99,18,Négatif,-0.526
1941,Pokhara,1226,"Pokhara is a beautiful place, perfect for nature lovers 🌿. Boating on Phewa Lake was a highlight of my trip 🚣.",synthetic_groq,True,Synthétique (Groq),110,21,True,False,0.9523809523809524,"Pokhara is a beautiful place, perfect for nature lovers 🌿. Boating on Phewa Lake was a highlight of my trip 🚣.",110,21,Positif,0.9246
1942,Pokhara,914,"I had mixed feelings about Pokhara, the scenery is stunning, but the tourist infrastructure could be better.",synthetic_groq,True,Synthétique (Groq),108,17,False,False,0.9411764705882352,"I had mixed feelings about Pokhara, the scenery is stunning, but the tourist infrastructure could be better.",108,17,Positif,0.6858
1943,Pokhara,650,"Unfortunately, my experience in Pokhara was disappointing, the city was noisy and polluted.",synthetic_groq,True,Synthétique (Groq),91,13,False,False,0.9230769230769232,"Unfortunately, my experience in Pokhara was disappointing, the city was noisy and polluted.",91,13,Négatif,-0.8519
1944,Pokhara,305,"I'm so glad I visited Pokhara, the views of the Himalayas are incredible 🏔️ and the people are very friendly 😊.",synthetic_groq,True,Synthétique (Groq),111,21,True,False,0.8571428571428571,"I'm so glad I visited Pokhara, the views of the Himalayas are incredible 🏔️ and the people are very friendly 😊.",111,21,Positif,0.7774
1945,Pokhara,739,"I'm in love with Pokhara! 🌟 The city has a chill vibe and stunning Himalayan views 🏔️. Phewa Lake is breathtaking, perfect for boating and relaxation.",synthetic_groq,True,Synthétique (Groq),150,26,True,False,0.9615384615384616,"I'm in love with Pokhara! 🌟 The city has a chill vibe and stunning Himalayan views 🏔️. Phewa Lake is breathtaking, perfect for boating and relaxation.",150,26,Positif,0.9531
1946,Pokhara,260,"Pokhara is a mix of everything. The lake is beautiful, but the city can be crowded. I enjoyed paragliding, but the prices were steep.",synthetic_groq,True,Synthétique (Groq),133,24,False,False,0.8333333333333334,"Pokhara is a mix of everything. The lake is beautiful, but the city can be crowded. I enjoyed paragliding, but the prices were steep.",133,24,Positif,0.7845
1947,Pokhara,1667,"Just spent the day exploring Pokhara and I'm blown away 🤩! The scenery is incredible, with the Annapurna range towering over the city 🏔️.",synthetic_groq,True,Synthétique (Groq),137,24,True,False,0.875,"Just spent the day exploring Pokhara and I'm blown away 🤩! The scenery is incredible, with the Annapurna range towering over the city 🏔️.",137,24,Neutre,0.0
1948,Pokhara,1174,"I was disappointed with the boat rental prices on Phewa Lake. It was expensive, but the views were worth it, I guess.",synthetic_groq,True,Synthétique (Groq),117,22,False,False,0.8636363636363636,"I was disappointed with the boat rental prices on Phewa Lake. It was expensive, but the views were worth it, I guess.",117,22,Positif,0.0772
1949,Pokhara,1526,"Pokhara, you have my heart 💖! The local culture is so rich and vibrant, and the people are friendly. I loved trying the street food 🍴.",synthetic_groq,True,Synthétique (Groq),134,26,True,False,0.8846153846153846,"Pokhara, you have my heart 💖! The local culture is so rich and vibrant, and the people are friendly. I loved trying the street food 🍴.",134,26,Positif,0.9491
1950,Pokhara,264,"The traffic in Pokhara is chaotic. I got frustrated trying to get around the city, but the scenery made up for it.",synthetic_groq,True,Synthétique (Groq),114,22,False,False,0.9090909090909092,"The traffic in Pokhara is chaotic. I got frustrated trying to get around the city, but the scenery made up for it.",114,22,Négatif,-0.5106
1951,Pokhara,913,"I had an amazing time paragliding in Pokhara 🎉! The instructors were professional, and the views were stunning 🏔️. A must-try experience!",synthetic_groq,True,Synthétique (Groq),137,22,True,False,0.9090909090909092,"I had an amazing time paragliding in Pokhara 🎉! The instructors were professional, and the views were stunning 🏔️. A must-try experience!",137,22,Positif,0.7896
1952,Pokhara,1286,"Pokhara was just okay for me. The city life was too laid-back, and I found myself getting bored after a few days. Maybe I just didn't explore enough.",synthetic_groq,True,Synthétique (Groq),149,28,False,False,0.8928571428571429,"Pokhara was just okay for me. The city life was too laid-back, and I found myself getting bored after a few days. Maybe I just didn't explore enough.",149,28,Négatif,-0.0516
1953,Pokhara,414,"I loved Pokhara's city life, so lively and vibrant 🌟! The people, food, and scenery all came together for an unforgettable experience 🌈.",synthetic_groq,True,Synthétique (Groq),136,23,True,False,0.9565217391304348,"I loved Pokhara's city life, so lively and vibrant 🌟! The people, food, and scenery all came together for an unforgettable experience 🌈.",136,23,Positif,0.9117
1954,Pokhara,719,"Phewa Lake is stunning, but the boating prices were a bit steep for my budget. Still, it was worth it for the Himalayan views 🏞️.",synthetic_groq,True,Synthétique (Groq),129,25,True,False,0.88,"Phewa Lake is stunning, but the boating prices were a bit steep for my budget. Still, it was worth it for the Himalayan views 🏞️.",129,25,Positif,0.4854
1955,Pokhara,1924,"Paragliding in Pokhara was exhilarating 🎉! The instructors were professional, and the scenery was breathtaking 🌄.",synthetic_groq,True,Synthétique (Groq),113,16,True,False,0.875,"Paragliding in Pokhara was exhilarating 🎉! The instructors were professional, and the scenery was breathtaking 🌄.",113,16,Positif,0.7177
1956,Pokhara,2354,"I found the local culture in Pokhara to be fascinating, but some areas felt overly touristy. Still, I enjoyed exploring the city.",synthetic_groq,True,Synthétique (Groq),129,22,False,False,0.9090909090909092,"I found the local culture in Pokhara to be fascinating, but some areas felt overly touristy. Still, I enjoyed exploring the city.",129,22,Positif,0.7717
1957,Pokhara,665,The views of the Himalayas from Pokhara are simply breathtaking 🏔️🌅. I spent hours just taking it all in.,synthetic_groq,True,Synthétique (Groq),105,19,True,False,0.9473684210526316,The views of the Himalayas from Pokhara are simply breathtaking 🏔️🌅. I spent hours just taking it all in.,105,19,Positif,0.4588
1958,Pokhara,460,"Unfortunately, the pollution in Pokhara was a major letdown. The city has so much potential, but it needs some work.",synthetic_groq,True,Synthétique (Groq),116,20,False,False,0.95,"Unfortunately, the pollution in Pokhara was a major letdown. The city has so much potential, but it needs some work.",116,20,Négatif,-0.1779
1959,Pokhara,2150,"I had a mixed experience with boating on Phewa Lake - the scenery was beautiful, but the boat operators were pushy 🚣.",synthetic_groq,True,Synthétique (Groq),117,22,True,False,0.9545454545454546,"I had a mixed experience with boating on Phewa Lake - the scenery was beautiful, but the boat operators were pushy 🚣.",117,22,Négatif,-0.0516
1960,Pokhara,2036,"Pokhara's evening atmosphere is magical, with the lake and mountains lit up 🌃🌟. It's a great place to unwind and relax.",synthetic_groq,True,Synthétique (Groq),119,21,True,False,0.9523809523809524,"Pokhara's evening atmosphere is magical, with the lake and mountains lit up 🌃🌟. It's a great place to unwind and relax.",119,21,Positif,0.7906
1961,Pokhara,1682,"I loved Pokhara, the city life is so chill 🌟. Phewa Lake is stunning, perfect for boating and paragliding 🎉.",synthetic_groq,True,Synthétique (Groq),108,20,True,False,0.95,"I loved Pokhara, the city life is so chill 🌟. Phewa Lake is stunning, perfect for boating and paragliding 🎉.",108,20,Positif,0.8807
1962,Pokhara,2302,"Had a mixed experience in Pokhara, the Himalayan views are breathtaking but the streets can be quite crowded.",synthetic_groq,True,Synthétique (Groq),109,18,False,False,0.9444444444444444,"Had a mixed experience in Pokhara, the Himalayan views are breathtaking but the streets can be quite crowded.",109,18,Positif,0.25
1963,Pokhara,646,"Just spent the day at Phewa Lake and it was amazing 🌞! The local culture is so rich and vibrant, loved the food and traditional dance.",synthetic_groq,True,Synthétique (Groq),134,26,True,False,0.8461538461538461,"Just spent the day at Phewa Lake and it was amazing 🌞! The local culture is so rich and vibrant, loved the food and traditional dance.",134,26,Positif,0.9536
1964,Pokhara,2051,"Pokhara is a bit overpriced, but the scenery is worth it 🏔️. The paragliding was an exhilarating experience.",synthetic_groq,True,Synthétique (Groq),108,18,True,False,0.8888888888888888,"Pokhara is a bit overpriced, but the scenery is worth it 🏔️. The paragliding was an exhilarating experience.",108,18,Positif,0.7096
1965,Pokhara,2263,"Disappointing experience with the boating, the lake was polluted and the services were not up to the mark.",synthetic_groq,True,Synthétique (Groq),106,18,False,False,0.8333333333333334,"Disappointing experience with the boating, the lake was polluted and the services were not up to the mark.",106,18,Négatif,-0.7351
